"","Artist","Title","Year","Country","track_title","line","lyric"
"8566","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",8,"We stood there kissin' by the mistletoe"
"8567","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",9,"Tingle, tingle, tingle, tingle"
"8568","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",10,"Mmm and away we go, jingle, jingle"
"8569","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",11,"Kissin' by the mistletoe, love came to stay"
"8570","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",12,"And now it's Christmas every day"
"8571","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",13,"We stood there kissin' by the mistletoe"
"8572","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",14,"Tingle, tingle"
"8573","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",15,"Mmm and away we go, jingle, jingle"
"8574","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",16,"Kissin' by the mistletoe, love came to stay"
"8575","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",17,"And now it's Christmas every day"
"8576","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",18,"There is a heavenly treasure"
"8577","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",19,"More than money can measure"
"8578","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",20,"In the gift you get when you give your love"
"8579","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",21,"And I can tell"
"8580","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",22,"(Kiss, kiss, kiss, kiss)"
"8581","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",23,"'Cause whenever it's Christmas"
"8582","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",24,"If I never get this much"
"8583","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",25,"He ran my heart I remember very well"
"8584","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",26,"We stood there kissin' by the mistletoe"
"8585","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",27,"Tingle, tingle"
"8586","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",28,"Mmm and away we go, jingle, jingle"
"8587","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",29,"Oh, kissin' by the mistletoe, love came to stay"
"8588","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",30,"And now it's Christmas every day"
"8589","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",31,"(Kissin' by the mistletoe)"
"8590","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",32,"I said and now it's Christmas every day"
"8591","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",33,"Oh yeah"
"8592","Aretha Franklin","""Kissin' by the Mistletoe""",1961,"USA","Kissin’ by the Mistletoe",34,"And now it's Christmas every day"
"8593","Wham!","""Last Christmas""",1984,"USA","Last Christmas",1,"Ah, aha"
"8594","Wham!","""Last Christmas""",1984,"USA","Last Christmas",2,"Ooh, ohh"
"8595","Wham!","""Last Christmas""",1984,"USA","Last Christmas",3,"Ohh"
"8596","Wham!","""Last Christmas""",1984,"USA","Last Christmas",4,"Last Christmas, I gave you my heart"
"8597","Wham!","""Last Christmas""",1984,"USA","Last Christmas",5,"But the very next day you gave it away"
"8598","Wham!","""Last Christmas""",1984,"USA","Last Christmas",6,"This year, to save me from tears"
"8599","Wham!","""Last Christmas""",1984,"USA","Last Christmas",7,"I'll give it to someone special"
"8600","Wham!","""Last Christmas""",1984,"USA","Last Christmas",8,"Last Christmas, I gave you my heart"
"8601","Wham!","""Last Christmas""",1984,"USA","Last Christmas",9,"But the very next day you gave it away (You gave it away)"
"8602","Wham!","""Last Christmas""",1984,"USA","Last Christmas",10,"This year, to save me from tears"
"8603","Wham!","""Last Christmas""",1984,"USA","Last Christmas",11,"I'll give it to someone special (Special)"
"8604","Wham!","""Last Christmas""",1984,"USA","Last Christmas",12,"Once bitten and twice shy"
"8605","Wham!","""Last Christmas""",1984,"USA","Last Christmas",13,"I keep my distance, but you still catch my eye"
"8606","Wham!","""Last Christmas""",1984,"USA","Last Christmas",14,"Tell me, baby, do you recognize me?"
"8607","Wham!","""Last Christmas""",1984,"USA","Last Christmas",15,"Well, it's been a year, it doesn't surprise me"
"8608","Wham!","""Last Christmas""",1984,"USA","Last Christmas",16,"(Happy Christmas) I wrapped it up and sent it"
"8609","Wham!","""Last Christmas""",1984,"USA","Last Christmas",17,"With a note saying, ""I love you"", I meant it"
"8610","Wham!","""Last Christmas""",1984,"USA","Last Christmas",18,"Now I know what a fool I've been"
"8611","Wham!","""Last Christmas""",1984,"USA","Last Christmas",19,"But if you kissed me now, I know you'd fool me again"
"8612","Wham!","""Last Christmas""",1984,"USA","Last Christmas",20,"Last Christmas, I gave you my heart"
"8613","Wham!","""Last Christmas""",1984,"USA","Last Christmas",21,"But the very next day you gave it away (You gave it away)"
"8614","Wham!","""Last Christmas""",1984,"USA","Last Christmas",22,"This year, to save me from tears"
"8615","Wham!","""Last Christmas""",1984,"USA","Last Christmas",23,"I'll give it to someone special (Special)"
"8616","Wham!","""Last Christmas""",1984,"USA","Last Christmas",24,"Last Christmas, I gave you my heart"
"8617","Wham!","""Last Christmas""",1984,"USA","Last Christmas",25,"But the very next day you gave it away"
"8618","Wham!","""Last Christmas""",1984,"USA","Last Christmas",26,"This year, to save me from tears"
"8619","Wham!","""Last Christmas""",1984,"USA","Last Christmas",27,"I'll give it to someone special (Special, oh)"
"8620","Wham!","""Last Christmas""",1984,"USA","Last Christmas",28,"Oh, oh, baby"
"8621","Wham!","""Last Christmas""",1984,"USA","Last Christmas",29,"A crowded room, friends with tired eyes"
"8622","Wham!","""Last Christmas""",1984,"USA","Last Christmas",30,"I'm hiding from you and your soul of ice"
"8623","Wham!","""Last Christmas""",1984,"USA","Last Christmas",31,"My God, I thought you were someone to rely on"
"8624","Wham!","""Last Christmas""",1984,"USA","Last Christmas",32,"Me? I guess I was a shoulder to cry on"
"8625","Wham!","""Last Christmas""",1984,"USA","Last Christmas",33,"A face on a lover with a fire in his heart"
"8626","Wham!","""Last Christmas""",1984,"USA","Last Christmas",34,"A man under cover but you tore me apart"
"8627","Wham!","""Last Christmas""",1984,"USA","Last Christmas",35,"Ooh-hoo"
"8628","Wham!","""Last Christmas""",1984,"USA","Last Christmas",36,"Now I've found a real love, you'll never fool me again"
"8629","Wham!","""Last Christmas""",1984,"USA","Last Christmas",37,"Last Christmas, I gave you my heart"
"8630","Wham!","""Last Christmas""",1984,"USA","Last Christmas",38,"But the very next day you gave it away (You gave it away)"
"8631","Wham!","""Last Christmas""",1984,"USA","Last Christmas",39,"This year, to save me from tears"
"8632","Wham!","""Last Christmas""",1984,"USA","Last Christmas",40,"I'll give it to someone special (Special)"
"8633","Wham!","""Last Christmas""",1984,"USA","Last Christmas",41,"Last Christmas, I gave you my heart (I gave you my heart)"
"8634","Wham!","""Last Christmas""",1984,"USA","Last Christmas",42,"But the very next day you gave it away (You gave me away)"
